обозначение,наименование,индекс,коэф_входимости,заказанное_кол,уровень_критичности,примечания,наименование_материала,locmat_name,locmat,уд_вес,стоимость_мат_за_1кг_м,заг_диаметр,заг_толщина,заг_длина,заг_ширина,заг_на_кол_во,прутки,плиты,вес,стоимость_мат_ла,индустриализация_вид,индустриализация_стоимость,подряд_вид,подряд_стоимость,термообработка_вид,терообработка_стоимость,покрытие_площадь,покрытие_вид,покрытие_стоимость,резка_т_подг_мин,резка_т_маш_мин,резка_т_сум_ч,cn_т_подг_мин,cn_т_маш_мин,cn_т_сум_ч,dart_т_подг_мин,dart_т_маш_мин,dart_т_сум_ч,mx-cn_т_подг_мин,mx-cn_т_маш_мин,mx-cn_т_сум_ч,tour_т_подг_мин,tour_т_маш_мин,tour_т_сум_ч,mx\dart-tour_т_подг_мин,mx\dart-tour_т_ман_мин,mx\dart-tour_т_сум_ч,финишная_т_подг_мин,финишная_т_маш_мин,финишная_т_сум_ч,слесарная_т_подг_мин,слесарная_т_маш_мин,слесарная_т_сум_ч,шлифовальная_т_подг_мин,шлифовальная_т_маш_мин,шлифовальная_т_сум_ч,резерв_т_подг_мин,резерв_т_маш_мин,резерв_т_сум_ч,т_партии_ч,номер_заказа,full_cod1,year
6303.00.02.405,Трубка,0,3.0,3.0,С1,,Д16Т,,,2.78,8.0,30.0,,95.0,,1.0,0.32775,0.0,0.6437239424999999,5.149791539999999,,0.0,,0,,0.0,0.012,Ан.Окс.ч.,0.9,5.0,1.0,0.1333333333333333,,,0.0,,,0.0,,,0.0,45.0,12.0,1.35,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.483333333333333,38927,6303.00.02.405,2020
7084.42.00.001,Гайка,2,1.0,25.0,С1,,12Х18Н9Т,,,7.92,6.0,22.0,,12.0,,1.0,0.345,0.0,1.038148056,6.228888336000001,,0.0,,0,,0,0.00158884,Хим.пас.,0.119163,5.0,0.2,0.1666666666666666,,,0.0,45.0,2.3,1.708333333333333,,,0.0,120.0,3.5,3.458333333333333,,,0.0,,,0.0,5.0,0.25,0.1875,,,0.0,,,0.0,5.520833333333333,38928,7084.42.00.001,2020
7084.42.00.222,Гайка,1,1.0,25.0,С1,,12Х18Н9Т,,,7.92,6.0,15.0,,8.0,,1.0,0.2299999999999999,0.0,0.3217401,1.9304406,,0.0,,0,,0,0.00073005,Хим.пас.,0.05475375000000001,5.0,0.1,0.125,,,0.0,45.0,1.5,1.375,,,0.0,120.0,4.0,3.666666666666667,,,0.0,,,0.0,5.0,0.25,0.1875,,,0.0,,,0.0,5.354166666666667,38928,7084.42.00.222,2020
7084.42.00.401,Колпачок,2,1.0,25.0,С1,,12Х18Н9Т,,,7.92,6.0,18.0,,12.0,,1.0,0.345,0.0,0.6949586159999999,4.169751695999999,,0.0,,0,,0,0.00118692,Хим.пас.,0.08901900000000001,5.0,0.2,0.1666666666666666,,,0.0,45.0,2.0,1.583333333333333,,,0.0,120.0,3.5,3.458333333333333,,,0.0,,,0.0,5.0,0.25,0.1875,,,0.0,,,0.0,5.395833333333333,38928,7084.42.00.401,2020
7025.32.00.111-01,Заглушка,4,105.0,105.0,С1,без покраски,Д16,,,2.78,7.0,35.0,,15.0,,1.0,1.81125,0.0,4.842046321874999,33.89432425312499,,0.0,,0.0,,0.0,0.00357175,Ан.Окс.нхр.,0.26788125,5.0,0.15,0.3458333333333333,,,0.0,,,0.0,,,0.0,90.0,4.5,9.375,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,9.720833333333337,38934,7025.32.00.111-01,2020
7060.31.04.091,Корпус,4,3.0,3.0,С1,"без покрытия лаком  и маркировки (пункты 4, 5, 6)",В95,,,2.85,7.0,30.0,,40.0,,1.0,0.36,0.0,0.7248689999999999,5.074082999999999,,0.0,,0.0,стабилизация,0.7248689999999999,0.005181,Ан.Окс.тв.,1.0362,5.0,0.5,0.1083333333333333,,,0.0,150.0,15.0,3.25,,,0.0,180.0,15.0,3.75,,,0.0,,,0.0,5.0,1.0,0.1333333333333333,,,0.0,,,0.0,7.241666666666666,38934,7060.31.04.091,2020
7064.01.00.014,Пробка,7,207.0,207.0,С1,без покраски,Д16,,,2.78,7.0,45.0,,14.0,,1.0,3.3327,0.0,14.72772620025,103.09408340175,,0.0,,0.0,,0.0,0.00515745,Хим.Окс.э.,0.3868087500000001,5.0,0.15,0.6008333333333333,,,0.0,40.0,1.5,5.841666666666667,,,0.0,90.0,3.0,11.85,,,0.0,,,0.0,5.0,0.25,0.9458333333333332,,,0.0,,,0.0,19.23833333333333,38934,7064.01.00.014,2020
7064.03.00.281-02,Обойма,3,99.0,99.0,С1,"байонетные пазы выполняются резцом до отверстий, без радиусных выходов внутри детали",Д16,,,2.78,7.0,30.0,,23.0,,1.0,2.61855,0.0,5.143015498500001,36.00110848950001,,90.0,,0.0,,0.0,0.0035796,Ан.Окс.нхр.,0.26847,5.0,0.15,0.3308333333333333,,,0.0,,,0.0,,,0.0,360.0,18.0,35.7,,,0.0,,,0.0,5.0,5.0,8.333333333333334,,,0.0,,,0.0,44.36416666666666,38934,7064.03.00.281-02,2020
7064.03.00.281-03,Обойма,3,99.0,99.0,С1,"байонетные пазы выполняются резцом до отверстий, без радиусных выходов внутри детали",Д16,,,2.78,7.0,30.0,,23.0,,1.0,2.61855,0.0,5.143015498500001,36.00110848950001,,90.0,,0.0,,0.0,0.0035796,Ан.Окс.нхр.,0.26847,5.0,0.15,0.3308333333333333,,,0.0,,,0.0,,,0.0,360.0,18.0,35.7,,,0.0,,,0.0,5.0,5.0,8.333333333333334,,,0.0,,,0.0,44.36416666666666,38934,7064.03.00.281-03,2020
7084.08.00.006,Крышка,6,80.0,80.0,С1,,Д16Т,,,2.78,7.0,50.0,,30.0,,1.0,2.76,0.0,15.05787,105.40509,,0.0,,0.0,,0.0,0.008635,Ан.Окс.чёрный,0.647625,5.0,1.0,1.416666666666667,,,0.0,120.0,10.0,15.33333333333333,,,0.0,90.0,6.0,9.5,,,0.0,,,0.0,5.0,2.0,2.75,,,0.0,,,0.0,29.0,38934,7084.08.00.006,2020
7084.08.00.111,Оправа,7,81.0,81.0,С1,,Д16Т,,,2.78,7.0,20.0,,15.0,,1.0,1.39725,0.0,1.21968747,8.537812289999998,,0.0,,0.0,,0.0,0.00157,Ан.Окс.чёрный,0.11775,5.0,0.15,0.2858333333333333,,,0.0,90.0,3.0,5.55,,,0.0,90.0,4.0,6.9,,,0.0,,,0.0,5.0,0.5,0.7583333333333333,,,0.0,,,0.0,13.49416666666667,38934,7084.08.00.111,2020
7084.10.00.754-01,Втулка,4,20.0,20.0,С1,,ЛС59-1,,,8.5,9.0,40.0,,23.0,,1.0,0.529,0.0,5.647604,50.828436,,0.0,Хим.пас.,0.3,,0.0,0.0054008,,0.0,5.0,0.2,0.15,,,0.0,120.0,7.0,4.333333333333333,,,0.0,90.0,4.0,2.833333333333333,,,0.0,,,0.0,5.0,0.5,0.25,,,0.0,,,0.0,7.566666666666666,38934,7084.10.00.754-01,2020
7084.10.04.032,Втулка,3,144.0,144.0,С1,,ЛС59-1,,,8.5,9.0,25.0,,12.0,,1.0,1.9872,0.0,8.287245,74.585205,,0.0,Хим.пас.,0.2,,0.0,0.00192325,,0.0,5.0,0.15,0.4433333333333333,,,0.0,90.0,3.0,8.7,,,0.0,90.0,4.0,11.1,,,0.0,,,0.0,5.0,0.5,1.283333333333333,,,0.0,,,0.0,21.52666666666667,38934,7084.10.04.032,2020
7084.10.10.009,Втулка,3,20.0,20.0,С1,,Д16,,,2.78,6.0,110.0,,25.0,,1.0,0.575,0.0,15.18335225,91.10011349999998,,0.0,,0.0,,0.0,0.027632,Ан.Окс.чёрный,2.0724000000000005,5.0,3.0,1.083333333333333,,,0.0,,,0.0,,,0.0,120.0,6.0,4.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.083333333333333,38934,7084.10.10.009,2020
7084.12.12.401,Оправа,5,81.0,81.0,С1,,Д16,,,2.78,7.0,25.0,,20.0,,1.0,1.863,0.0,2.5410155625,17.7871089375,,0.0,,0.0,,0.0,0.00255125,Ан.Окс.чёрный,0.19134375,5.0,0.15,0.2858333333333333,,,0.0,90.0,3.0,5.55,,,0.0,120.0,5.0,8.75,,,0.0,,,0.0,5.0,0.25,0.4208333333333333,,,0.0,,,0.0,15.00666666666667,38934,7084.12.12.401,2020
7084.13.00.202,Оправа,8,75.0,75.0,С1,,Д16,,,2.78,7.0,50.0,,24.0,,1.0,2.07,0.0,11.2934025,79.0538175,,0.0,,0.0,,0.0,0.007693,Ан.Окс.чёрный,0.576975,5.0,0.3,0.4583333333333333,,,0.0,75.0,4.0,6.25,,,0.0,150.0,7.0,11.25,,,0.0,,,0.0,5.0,0.5,0.7083333333333334,,,0.0,,,0.0,18.66666666666667,38934,7084.13.00.202,2020
7084.15.00.861,Корпус,5,72.0,72.0,С1,без покраски,ЛС59-1,,,8.5,8.0,40.0,,57.0,,1.0,4.7196,0.0,50.3864496,403.0915968,,0.0,Хим.пас.,0.6,,0.0,0.0096712,,0.0,5.0,1.0,1.283333333333333,,,0.0,120.0,7.0,10.4,,,0.0,180.0,8.0,12.6,,,0.0,,,0.0,5.0,0.5,0.6833333333333333,,,0.0,,,0.0,24.96666666666667,38934,7084.15.00.861,2020
7084.16.00.002,Корпус,2,69.0,69.0,С1,,95Х18,,,7.75,6.0,30.0,,46.0,,1.0,3.6501,0.0,19.9856662875,119.913997725,,0.0,,,,0.0,0.0057462,Хим.пас.,0.430965,5.0,1.0,1.233333333333333,,,0.0,180.0,15.0,20.25,,,0.0,150.0,8.0,11.7,,,0.0,,,0.0,5.0,5.0,5.833333333333333,,,0.0,,,0.0,39.01666666666667,38934,7084.16.00.002,2020
7084.16.01.055,Пластина,2,40.0,40.0,С1,,45,,,7.83,1.5,60.0,,8.0,,1.0,0.368,0.0,8.142949439999999,12.21442416,,0.0,Хим.Окс.прм.,0.3,28..32,0.5,0.0071592,,0.0,5.0,0.5,0.4166666666666667,,,0.0,90.0,10.0,8.166666666666666,,,0.0,75.0,3.0,3.25,,,0.0,,,0.0,5.0,0.5,0.4166666666666667,10.0,4.0,2.833333333333333,,,0.0,15.08333333333333,38934,7084.16.01.055,2020
7084.16.01.058,Пластина,1,38.0,38.0,С1,,45,,,7.83,1.5,50.0,,8.0,,1.0,0.3495999999999999,0.0,5.372084699999999,8.05812705,,0.0,Хим.Окс.прм.,0.3,,0.0,0.005181,,0.0,5.0,0.5,0.4,,,0.0,90.0,9.0,7.2,,,0.0,75.0,3.0,3.15,,,0.0,,,0.0,5.0,0.5,0.4,10.0,4.0,2.7,,,0.0,13.85,38934,7084.16.01.058,2020
7084.16.01.212,Оправа,2,75.0,75.0,С1,,ВТ1-0,,,4.5,40.0,25.0,,32.0,,1.0,2.76,0.0,6.0935625,243.7425,,0.0,,0.0,,0.0,0.00349325,,0.0,5.0,2.0,2.583333333333333,,,0.0,180.0,10.0,15.5,,,0.0,180.0,12.0,18.0,,,0.0,,,0.0,5.0,3.0,3.833333333333333,,,0.0,,,0.0,39.91666666666667,38934,7084.16.01.212,2020
7084.16.03.019,Втулка,1,20.0,20.0,С1,,12Х18Н9Т,,,7.92,6.0,45.0,,24.0,,1.0,0.552,0.0,6.949586160000001,41.69751696,,0.0,,0.0,,0.0,0.00657045,Хим.пас.,0.4927837500000001,5.0,2.0,0.75,,,0.0,105.0,6.0,3.75,,,0.0,120.0,6.0,4.0,,,0.0,,,0.0,5.0,2.0,0.75,,,0.0,,,0.0,9.25,38934,7084.16.03.019,2020
7084.32.00.075,Втулка,1,360.0,360.0,С1,,12Х18Н9Т,,,7.92,5.0,28.0,,17.0,,1.0,7.037999999999999,0.0,34.3052164224,171.526082112,,0.0,,0.0,,0.0,0.00272552,Хим.пас.,0.20441399999999998,5.0,0.2,1.283333333333333,,,0.0,60.0,2.0,13.0,,,0.0,150.0,7.0,44.5,,,0.0,,,0.0,5.0,0.5,3.083333333333333,,,0.0,,,0.0,61.86666666666666,38934,7084.32.00.075,2020
7084.77.03.322,Оправа,1,72.0,72.0,С1,,Д16Т,,,2.78,7.0,20.0,,10.0,,1.0,0.8279999999999998,0.0,0.7227777599999998,5.059444319999999,,0.0,,0.0,,0.0,0.001256,Ан.Окс.чёрный,0.09419999999999999,5.0,0.15,0.2633333333333333,,,0.0,90.0,3.7,5.94,,,0.0,150.0,4.2,7.540000000000001,,,0.0,,,0.0,5.0,0.25,0.3833333333333333,,,0.0,,,0.0,14.12666666666667,38934,7084.77.03.322,2020
7084.77.03.332,Оправа,1,72.0,72.0,С1,,Д16Т,,,2.78,7.0,20.0,,14.0,,1.0,1.1592,0.0,1.011888864,7.083222048,,0.0,,0.0,,0.0,0.0015072,Ан.Окс.чёрный,0.11304,5.0,0.15,0.2633333333333333,,,0.0,90.0,4.0,6.3,,,0.0,150.0,4.5,7.9,,,0.0,,,0.0,5.0,0.25,0.3833333333333333,,,0.0,,,0.0,14.84666666666667,38934,7084.77.03.332,2020
7084.77.08.011,Оправа,3,81.0,81.0,С1,,Д16Т,,,2.78,7.0,12.0,,28.0,,1.0,2.6082,0.0,0.81962997984,5.73740985888,,80.0,,0.0,,0.0,0.00128112,Ан.Окс.чёрный,0.096084,5.0,0.15,0.2858333333333333,180.0,8.0,13.8,,,0.0,,,0.0,150.0,4.0,7.9,,,0.0,,,0.0,5.0,0.25,0.4208333333333333,,,0.0,,,0.0,22.40666666666666,38934,7084.77.08.011,2020
7084.77.08.032,Оправа,6,81.0,81.0,С1,,Д16Т,,,2.78,7.0,25.0,,30.0,,1.0,2.7945,0.0,3.811523343750001,26.68066340625001,,0.0,,0.0,,0.0,0.00333625,Ан.Окс.чёрный,0.25021875,5.0,0.25,0.4208333333333333,,,0.0,240.0,15.0,24.25,,,0.0,120.0,5.0,8.75,,,0.0,,,0.0,5.0,3.0,4.133333333333334,,,0.0,,,0.0,37.55416666666667,38934,7084.77.08.032,2020
7121.33.07.011,Кольцо,4,75.0,75.0,С1,,Д16,,,2.78,7.0,50.0,,14.0,,1.0,1.2075,0.0,6.587818125000001,46.11472687500001,,0.0,,0.0,,0.0,0.006123,Ан.Окс.чёрный,0.459225,5.0,0.25,0.3958333333333333,,,0.0,,,0.0,,,0.0,120.0,4.0,7.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,7.395833333333334,38934,7121.33.07.011,2020
7121.33.07.013,Накладка,5,72.0,72.0,С1,без покраски,Д16Т,,,2.78,7.0,75.0,,14.0,,1.0,1.1592,0.0,14.22968715,99.60781005,,0.0,,0.0,,0.0,0.01212825,Ан.Окс.чёрный,0.90961875,5.0,0.5,0.6833333333333333,,,0.0,120.0,5.0,8.0,,,0.0,150.0,8.0,12.1,,,0.0,,,0.0,5.0,1.0,1.283333333333333,,,0.0,,,0.0,22.06666666666666,38934,7121.33.07.013,2020
7121.33.07.031,Оправа,5,75.0,75.0,С1,,Д16Т,,,2.78,7.0,55.0,,21.0,,1.0,1.81125,0.0,11.956889896875,83.69822927812498,,0.0,,0.0,,0.0,0.00837595,Ан.Окс.чёрный,0.62819625,5.0,0.5,0.7083333333333334,,,0.0,30.0,1.5,2.375,,,0.0,150.0,6.0,10.0,,,0.0,,,0.0,5.0,0.25,0.3958333333333333,,,0.0,,,0.0,13.47916666666667,38934,7121.33.07.031,2020
7194.01.00.601,Кронштейн,7,10.0,10.0,С1,,Д16,,,2.78,7.0,55.0,,25.0,,1.0,0.2875,0.0,1.89791903125,13.28543321875,,0.0,,0.0,,0.0,0.00906675,Хим.Окс.э.,0.68000625,5.0,0.5,0.1666666666666666,,,0.0,150.0,15.0,5.0,,,0.0,75.0,3.0,1.75,,,0.0,,,0.0,5.0,8.0,1.416666666666667,,,0.0,,,0.0,8.333333333333334,38934,7194.01.00.601,2020
7197.77.00.621,Пластина,0,20.0,20.0,С1,,Д16,,,2.78,7.0,40.0,,14.0,,1.0,0.322,0.0,1.12432096,7.870246719999999,,0.0,,0.0,,0.0,0.0042704,Ан.Окс.нхр.,0.32028000000000006,5.0,0.25,0.1666666666666666,,,0.0,90.0,7.0,3.833333333333333,,,0.0,90.0,5.0,3.166666666666667,,,0.0,,,0.0,5.0,4.0,1.416666666666667,,,0.0,,,0.0,8.583333333333332,38934,7197.77.00.621,2020
7197.77.00.652,Кронштейн,0,20.0,20.0,С1,,Д16,,,2.78,7.0,30.0,,26.0,,1.0,0.598,0.0,1.17451386,8.221597019999999,,0.0,,0.0,,0.0,0.0038622,Ан.Окс.чёрный,0.289665,5.0,0.25,0.1666666666666666,,,0.0,90.0,8.0,4.166666666666667,,,0.0,75.0,5.0,2.916666666666667,,,0.0,,,0.0,5.0,6.0,2.083333333333333,,,0.0,,,0.0,9.333333333333334,38934,7197.77.00.652,2020
7197.77.15.022,Прокладка,0,20.0,20.0,С1,,95Х18,,,7.75,6.0,45.0,,9.0,,1.0,0.2069999999999999,0.0,2.55015590625,15.3009354375,,0.0,,0.0,28..32,0.3825233859374999,0.00445095,Хим.пас.,0.33382125,5.0,1.0,0.4166666666666667,,,0.0,90.0,6.0,3.5,,,0.0,90.0,4.0,2.833333333333333,,,0.0,,,0.0,5.0,1.0,0.4166666666666667,,,0.0,,,0.0,7.166666666666667,38934,7197.77.15.022,2020
7084.13.00.202,Оправа,8,53.0,53.0,С1,,Д16,,,2.78,7.0,50.0,,24.0,,1.0,1.4628,0.0,7.980671099999999,55.8646977,,0.0,,0,,0.0,0.007693,Ан.Окс.чёрный,0.576975,5.0,0.3,0.3483333333333333,,,0.0,75.0,4.0,4.783333333333333,,,0.0,150.0,7.0,8.683333333333334,,,0.0,,,0.0,5.0,0.5,0.525,,,0.0,,,0.0,14.34,38941,7084.13.00.202,2020
7084.15.00.609,Вставка,2,53.0,53.0,С1,,40Х,,,7.83,2.0,25.0,,20.0,,1.0,1.219,0.0,4.68290278125,9.3658055625,,0.0,0.3,0,28..32,0.26506996875,0.00255125,,0.0,5.0,0.25,0.3041666666666666,,,0.0,90.0,8.0,8.566666666666666,,,0.0,90.0,5.0,5.916666666666667,,,0.0,,,0.0,5.0,1.5,1.408333333333333,,,0.0,,,0.0,16.19583333333333,38941,7084.15.00.609,2020
7084.13.00.202,Оправа,8,22.0,22.0,С1,,Д16,,,2.78,7.0,50.0,,24.0,,1.0,0.6072,0.0,3.3127314,23.1891198,,0.0,,0,,0.0,0.007693,Ан.Окс.чёрный,0.576975,5.0,0.3,0.1933333333333333,,,0.0,75.0,4.0,2.716666666666667,,,0.0,150.0,7.0,5.066666666666666,,,0.0,,,0.0,5.0,0.5,0.2666666666666666,,,0.0,,,0.0,8.243333333333334,38941,7084.13.00.202,2020
7084.15.00.609,Вставка,2,19.0,19.0,С1,,40Х,,,7.83,2.0,25.0,,20.0,,1.0,0.4369999999999999,0.0,1.67877646875,3.3575529375,,0.0,0.3,0,28..32,0.26506996875,0.00255125,,0.0,5.0,0.25,0.1625,,,0.0,90.0,8.0,4.033333333333333,,,0.0,90.0,5.0,3.083333333333333,,,0.0,,,0.0,5.0,1.5,0.5583333333333333,,,0.0,,,0.0,7.837499999999999,38941,7084.15.00.609,2020
РГИВ.90.02.16.0.12,Золотник,0,210.0,210.0,С1,без покрытия,ЛС59-1,,,8.5,6.5,14.0,,42.0,,1.0,10.143,0.0,13.26511683,86.223259395,,0.0,,0,,0,0.00215404,,0,5.0,0.15,0.6083333333333333,,,0.0,120.0,8.0,30.0,,,0.0,120.0,4.0,16.0,,,0.0,,,0.0,5.0,1.0,3.583333333333333,,,0.0,,,0.0,50.19166666666666,38942,.90.02.16.0.12,2020
РГИВ.90.02.00.0.13,Штуцер,0,220.0,220.0,С1,без покрытия,Шестигранник ЛС59-1,,,8.5,6.0,,,64.0,,1.0,16.192,0.0,43.07072,258.42432,,0.0,,0,,0,0.0,,0,5.0,0.25,1.0,,,0.0,120.0,4.0,16.66666666666667,,,0.0,180.0,9.0,36.0,,,0.0,,,0.0,5.0,2.0,7.416666666666667,,,0.0,,,0.0,61.08333333333334,38942,.90.02.00.0.13,2020
РГИВ.90.02.16.0.13,Пробка,0,210.0,210.0,С1,без покрытия,Шестигранник ЛС59-1,,,8.5,6.0,,,20.0,,1.0,4.83,0.0,25.9371,155.6226,,0.0,,0,,0,0.0,,0,5.0,0.15,0.6083333333333333,,,0.0,,,0.0,,,0.0,120.0,3.5,14.25,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,14.85833333333333,38942,.90.02.16.0.13,2020
РГИВ.90.03.01.0.03-01,Втулка,0,55.0,55.0,С1,без покрытия,08Х18Н10Т,,,7.92,4.5,60.0,,30.0,,1.0,1.8975,0.0,42.4696932,191.1136194,,0.0,,0,,0,0.011304,,0,5.0,0.5,0.5416666666666666,,,0.0,45.0,4.0,4.416666666666667,,,0.0,120.0,8.0,9.333333333333334,,,0.0,,,0.0,5.0,0.25,0.3125,,,0.0,,,0.0,14.60416666666667,38942,.90.03.01.0.03-01,2020
РГИВ.90.03.01.0.04-01,Гайка,0,55.0,55.0,С1,без покрытия,ЛС59-1,,,8.5,6.5,35.0,,32.0,,1.0,2.024,0.0,16.5437965,107.53467725,,0.0,,0,,0,0.00544005,,0,5.0,0.25,0.3125,,,0.0,45.0,2.0,2.583333333333333,,,0.0,150.0,5.0,7.083333333333333,,,0.0,,,0.0,5.0,0.25,0.3125,,,0.0,,,0.0,10.29166666666667,38942,.90.03.01.0.04-01,2020
РГИВ.90.02.00.0.04,Гайка,0,220.0,220.0,С1,без покрытия,Шестигранник ЛС59-1,,,8.5,6.0,,,13.0,,1.0,3.289,0.0,13.97825,83.86949999999999,,0.0,,0,,0,0.0,,0,5.0,0.1,0.45,,,0.0,,,0.0,,,0.0,60.0,2.6,10.53333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.98333333333333,38942,.90.02.00.0.04,2020
РГИВ.90.01.00.0.62-01,Гайка,0,55.0,55.0,С1,без покрытия,ЛС59-1,,,8.5,6.5,45.0,,12.0,,1.0,0.7589999999999999,0.0,10.2554656875,66.66052696874998,,0.0,,0,,0,0.00487485,,0,5.0,0.1,0.175,,,0.0,45.0,3.0,3.5,,,0.0,60.0,3.0,3.75,,,0.0,,,0.0,5.0,0.25,0.3125,,,0.0,,,0.0,7.7375,38942,.90.01.00.0.62-01,2020
РГИВ.90.02.16.0.14,Втулка,0,120.0,120.0,С1,без покрытия,ЛС59-1,,,8.5,6.5,18.0,,30.0,,1.0,4.14,0.0,8.9502246,58.1764599,,0.0,,0,,0,0.00220428,,0,5.0,0.15,0.3833333333333333,,,0.0,120.0,4.5,11.0,,,0.0,120.0,4.5,11.0,,,0.0,,,0.0,5.0,1.0,2.083333333333333,,,0.0,,,0.0,24.46666666666667,38942,.90.02.16.0.14,2020
РГИВ.90.07.00.0.01,Штуцер,0,55.0,55.0,С1,без покрытия,ЛС59-1,,,8.5,6.5,14.0,,46.0,,1.0,2.9095,0.0,3.805073195,24.7329757675,,0.0,,0,,0,0.00232988,,0,5.0,0.15,0.2208333333333333,,,0.0,,,0.0,,,0.0,180.0,8.0,10.33333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.55416666666667,38942,.90.07.00.0.01,2020
РГИВ.90.07.00.0.03,Гайка,0,55.0,55.0,С1,без покрытия,ЛС59-1,,,8.5,6.5,28.0,,22.0,,1.0,1.3915,0.0,7.27927046,47.31525799,,0.0,,0,,0,0.00316512,,0,5.0,0.25,0.3125,,,0.0,,,0.0,,,0.0,90.0,5.0,6.083333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,6.395833333333333,38942,.90.07.00.0.03,2020
АРУХ.50.001-3120.001,Воронка,0,50.0,50.0,С1,"без выполнения пунктов 5, 6, 7,8 техтребований",М0б,,,8.94,30.0,,1.5,1500.0,1000.0,10.0,0.0,8.625,115.66125,3469.8375,,400.0,,0,,0,0.3007499999999999,,0,,10.0,8.333333333333334,,,0.0,30.0,5.0,4.666666666666667,,,0.0,600.0,30.0,35.0,,,0.0,,,0.0,30.0,10.0,8.833333333333334,,,0.0,,,0.0,56.83333333333334,38943,.50.001-3120.001,2020
7084.16.01.052-01,Пластина,6,98.0,98.0,С1,,Сталь 45,LOCMAT03602,P Ст45 EP010,7.83,1.0,,10.0,156.0,150.0,1.0,0.0,2.63718,206.491194,206.491194,,0.0,хим.окс.прм.,1,стабилизация,4.214106,0.05292,,0,10.0,3.0,13.0,,,0.0,240.0,150.0,390.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,15.0,24.66666666666667,120.0,30.0,51.0,,,0.0,329.7333333333333,38947,7084.16.01.052-01,2020
7084.16.01.053-01,Пластина,3,98.0,98.0,С1,,Сталь 45,LOCMAT03602,P Ст45 EP010,7.83,1.0,,10.0,55.0,45.0,1.0,0.0,0.2789325,21.84041475,21.84041475,,0.0,хим.окс.прм.,1,стабилизация,0.4457227500000001,0.00695,,0,5.0,2.0,3.35,,,0.0,240.0,25.0,44.83333333333334,,,0.0,,,0.0,,,0.0,,,0.0,10.0,5.0,8.333333333333334,60.0,8.0,14.06666666666667,,,0.0,70.58333333333333,38947,7084.16.01.053-01,2020
ЕТ7.755.303,Втулка,2,36.0,36.0,С1,без покрытия,Л63,,,8.44,9.0,4.0,,10.0,,1.0,0.4139999999999999,0.0,0.0438866495999999,0.3949798463999999,,0.0,,0,,0.0,0.00015072,,0,5.0,0.1,0.1433333333333333,,,0.0,20.0,1.0,0.9333333333333332,,,0.0,60.0,2.5,2.5,,,0.0,,,0.0,5.0,0.5,0.3833333333333333,,,0.0,,,0.0,3.96,38956,7.755.303,2020
БЛ8.909.719,Винт ,0,18.0,18.0,С1,,40Х13,,,7.65,4.0,8.0,,12.0,,1.0,0.2483999999999999,0.0,0.0954690624,0.3818762496,,,,0,28..34,0.015911510400000002,0.00040192,,0,5.0,0.05,0.0983333333333333,,,0.0,,,0.0,,,0.0,60.0,1.5,1.45,30.0,0.3,0.59,,,0.0,5.0,0.1,0.1133333333333333,,,0.0,,,0.0,2.251666666666666,38956,8.909.719,2020
БЛ8.914.612,Винт ,0,36.0,36.0,С1,,12Х18Н10Т,,,7.92,20.0,2.0,,10.0,,1.0,0.4139999999999999,0.0,0.0102956831999999,0.205913664,,,,0,,0.0,6.908e-05,,0,5.0,0.05,0.1133333333333333,,,0.0,,,0.0,,,0.0,120.0,0.5,2.3,30.0,0.25,0.65,,,0.0,5.0,0.1,0.1433333333333333,,,0.0,,,0.0,3.206666666666667,38956,8.914.612,2020
ЕТ7.014.022,Плунжер,2,18.0,18.0,С1,,40Х13,,,7.65,4.0,20.0,,42.0,,1.0,0.8694,0.0,2.08838574,8.35354296,,,,0,28..34,0.34806429000000005,0.0032656,,0,5.0,0.1,0.1133333333333333,,,0.0,120.0,6.0,3.8,,,0.0,180.0,5.0,4.5,,,0.0,,,0.0,5.0,1.0,0.3833333333333333,,,0.0,,,0.0,8.796666666666667,38956,7.014.022,2020
ЕТ8.014.128,Рама,1,9.0,9.0,С1,,АМцМ,,,2.68,8.0,,10.0,250.0,150.0,1.0,0.0,0.3881249999999999,10.40175,83.21399999999998,,,,0,,0.0,0.083,,0,5.0,2.0,0.3833333333333333,,,0.0,240.0,60.0,13.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.1583333333333333,,,0.0,,,0.0,13.54166666666667,38956,8.014.128,2020
ЕТ8.126.687,Штырь ,3,54.0,54.0,С1,без покрытия,45,,,7.82,2.0,8.0,,14.0,,1.0,0.8694,0.0,0.34156708992,0.68313417984,,,,0,28..34,0.01897594944,0.00045216,,0,5.0,0.05,0.1283333333333333,,,0.0,,,0.0,,,0.0,60.0,1.5,2.35,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.478333333333333,38956,8.126.687,2020
