обозначение,наименование,индекс,коэф_входимости,заказанное_кол,уровень_критичности,примечания,наименование_материала,locmat_name,locmat,уд_вес,стоимость_мат_за_1кг_м,заг_диаметр,заг_толщина,заг_длина,заг_ширина,заг_на_кол_во,прутки,плиты,вес,стоимость_мат_ла,индустриализация_вид,индустриализация_стоимость,подряд_вид,подряд_стоимость,термообработка_вид,терообработка_стоимость,покрытие_площадь,покрытие_вид,покрытие_стоимость,резка_т_подг_мин,резка_т_маш_мин,резка_т_сум_ч,cn_т_подг_мин,cn_т_маш_мин,cn_т_сум_ч,dart_т_подг_мин,dart_т_маш_мин,dart_т_сум_ч,mx-cn_т_подг_мин,mx-cn_т_маш_мин,mx-cn_т_сум_ч,tour_т_подг_мин,tour_т_маш_мин,tour_т_сум_ч,mx\dart-tour_т_подг_мин,mx\dart-tour_т_ман_мин,mx\dart-tour_т_сум_ч,финишная_т_подг_мин,финишная_т_маш_мин,финишная_т_сум_ч,слесарная_т_подг_мин,слесарная_т_маш_мин,слесарная_т_сум_ч,шлифовальная_т_подг_мин,шлифовальная_т_маш_мин,шлифовальная_т_сум_ч,резерв_т_подг_мин,резерв_т_маш_мин,резерв_т_сум_ч,т_партии_ч,номер_заказа,full_cod1
УМБШ.2404.01.00.008,Шайба,0,2.0,100.0,С1,,40Х13,,,7.65,4.0,18.0,,5.0,,1.0,0.575,0.0,1.118778075,4.4751123,,0,,0.0,,0.0,0.0007912800000000001,Хим.пас.,0.039564,3.0,0.2,0.3833333333333333,,,0.0,,,0.0,,,0.0,30.0,1.0,2.166666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.55,38770,.2404.01.00.008
УМБШ.2404.01.00.010,Экран,0,1.0,50.0,С1,,Сталь 20,,,7.85,2.0,,0.8,280.0,200.0,1.0,0.0,3.22,20.2216,40.4432,,0,"лазерная резка, гибка,сварка, покрытие М12.О-Ви(99,8) 9 (вместо Н12.О-Ви(99,8) 9)",40.0,,0.0,0.112768,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,4.25,,,0.0,,,0.0,4.25,38770,.2404.01.00.010
УМБШ.2404.01.00.011,Экран,0,1.0,50.0,С1,,Сталь 20,,,7.85,2.0,,0.8,280.0,200.0,1.0,0.0,3.22,20.2216,40.4432,,0,"лазерная резка, гибка,сварка, покрытие М12.О-Ви(99,8) 9 (вместо Н12.О-Ви(99,8) 9)",30.0,,0.0,0.112768,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,4.25,,,0.0,,,0.0,4.25,38770,.2404.01.00.011
УМБШ.2404.01.00.012,Чашка пломбировочная,0,1.0,50.0,С1,,12Х18Н9Т,,,7.92,6.0,10.0,,14.0,,1.0,0.8049999999999999,0.0,0.5004845999999998,3.002907599999999,,0,,0.0,,0.0,0.0005966,Хим.пас.,0.02983,3.0,0.2,0.2166666666666666,,,0.0,,,0.0,,,0.0,60.0,5.0,5.166666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.383333333333333,38770,.2404.01.00.012
УМБШ.2404.01.00.015,Винт,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,8.0,,15.0,,1.0,0.8624999999999999,0.0,0.3314898,1.3259592,,0,,0.0,,0.0,0.00047728,Хим.пас.,0.023864,5.0,0.1,0.1666666666666666,,,0.0,,,0.0,,,0.0,60.0,3.0,3.5,45.0,0.75,1.375,,,0.0,5.0,0.1,0.1666666666666666,,,0.0,,,0.0,5.208333333333334,38770,.2404.01.00.015
УМБШ.2404.01.02.000 СБ,Панель,0,1.0,50.0,С1,,,,,,1e-05,,,,,1.0,0.0,0.0,0.0,0.0,,0,покраска,10.0,,0.0,0.0,,0.0,,,0.0,180.0,5.0,7.166666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,30.0,90.0,75.5,,,0.0,,,0.0,82.66666666666667,38770,.2404.01.02.000 
УМБШ.2404.01.02.001,Панель ,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,,20.0,215.0,135.0,1.0,0.0,1.6689375,92.79292499999998,649.5504749999999,,0,,0.0,,0.0,0.07205,Хим.окс.э.,3.6025,10.0,5.0,4.333333333333333,360.0,120.0,106.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,30.0,25.16666666666667,,,0.0,,,0.0,135.5,38770,.2404.01.02.001
УМБШ.2404.01.02.002,Рамка,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,,25.0,100.0,90.0,1.0,0.0,0.5175,35.96625,251.76375,,0,,0.0,,0.0,0.0275,Ан.окс.нхр.,1.375,5.0,2.0,1.75,120.0,35.0,31.16666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,4.25,,,0.0,,,0.0,37.16666666666667,38770,.2404.01.02.002
УМБШ.2404.01.02.003,Болт,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,10.0,,23.0,,1.0,1.3225,0.0,0.7941943125000002,3.176777250000001,,0,,0.0,32..36,0.04765165875,0.0008792,Хим.пас.,0.04396,3.0,0.2,0.2166666666666666,,,0.0,,,0.0,,,0.0,40.0,3.0,3.166666666666667,30.0,1.0,1.333333333333333,,,0.0,5.0,0.1,0.1666666666666666,,,0.0,,,0.0,4.883333333333333,38770,.2404.01.02.003
DIN 7985,Винт М3х6-А2-70-Z,0,1.0,50.0,С1,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0,,0.5,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38770, 7985
DIN 965,Винт М4х8-А2-70-Z,0,4.0,200.0,С1,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0,,0.5,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38770, 965
DIN 127,Шайба B3-A2,0,1.0,50.0,С1,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0,,0.25,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38770, 127
ГОСТ 22375-77,"Лепесток 1-2-3,2х20-05",0,1.0,50.0,С1,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0,,0.5,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38770, 22375-77
УМБШ.2404.01.03.001,Крышка,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,30.0,,15.0,,1.0,0.8624999999999999,0.0,1.694010375,11.858072625,,0,покраска,3.0,,0.0,0.002826,Ан.окс.нхр.,0.1413,3.0,0.5,0.4666666666666667,,,0.0,,,0.0,,,0.0,90.0,5.0,5.666666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,6.133333333333334,38770,.2404.01.03.001
УМБШ.2404.01.03.002,Винт,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,8.0,,13.0,,1.0,0.7474999999999998,0.0,0.28729116,1.14916464,,0,покраска,1.0,,0.0,0.00042704,,0.0,3.0,0.15,0.175,,,0.0,,,0.0,,,0.0,90.0,3.0,4.0,60.0,2.0,2.666666666666667,,,0.0,3.0,0.15,0.175,,,0.0,,,0.0,7.016666666666668,38770,.2404.01.03.002
УМБШ.2404.01.03.003,Прокладка,0,1.0,50.0,С1,,ТМКЩ-М-1,,,1.0,50.0,,1.0,30.0,30.0,1.0,0.0,0.0517499999999999,0.0517499999999999,2.587499999999999,,0,,0.0,,0.0,0.00192,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,3.0,2.666666666666667,,,0.0,,,0.0,2.666666666666667,38770,.2404.01.03.003
УМБШ.2404.02.00.001,Корпус,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,,25.0,140.0,120.0,1.0,0.0,0.966,67.13699999999999,469.9589999999999,,0,покраска,10.0,,0.0,0.0466,Ан.Окс.нхр.,2.33,5.0,5.0,4.25,240.0,240.0,204.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,30.0,25.16666666666667,,,0.0,,,0.0,233.4166666666667,38770,.2404.02.00.001
УМБШ.2404.02.00.002,Крышка,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,,15.0,115.0,110.0,1.0,0.0,0.727375,30.3315375,212.3207625,,0,покраска,6.0,,0.0,0.03205,Ан.Окс.нхр.,1.6025,5.0,3.0,2.583333333333333,240.0,120.0,104.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,10.0,8.5,,,0.0,,,0.0,115.0833333333333,38770,.2404.02.00.002
УМБШ.2404.02.00.003,Планка,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,,12.0,80.0,38.0,1.0,0.0,0.1748,5.831328,40.819296,,0,,0.0,,0.0,0.008912,Ан.Окс.нхр.,0.4456,5.0,1.0,0.9166666666666666,,,0.0,180.0,25.0,23.83333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.0,1.75,,,0.0,,,0.0,26.5,38770,.2404.02.00.003
УМБШ.2404.02.00.006,Крючок,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,,12.0,58.0,30.0,1.0,0.0,0.1000499999999999,9.18459,36.73836,,0,,0.0,,0.0,0.005592,Хим.Пас.,0.2795999999999999,5.0,0.25,0.2916666666666667,,,0.0,180.0,14.0,14.66666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.0,0.9166666666666666,,,0.0,,,0.0,15.875,38770,.2404.02.00.006
УМБШ.2404.02.00.007,Скоба,0,1.0,50.0,С1,,12Х18Н10Т,,,7.92,6.5,,2.0,150.0,22.0,1.0,0.0,0.1897499999999999,3.00564,19.53666,,0,"лазерная резка, покраска",5.0,30..35,0.1803383999999999,0.007288,Хим.Пас.,0.3644,5.0,0.25,0.2916666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,30.0,5.0,4.666666666666667,,,0.0,,,0.0,4.958333333333333,38770,.2404.02.00.007
УМБШ.2404.02.00.008,Шильдик,0,1.0,50.0,С1,,30Х13,,,7.65,4.0,,0.8,40.0,32.0,1.0,0.0,0.0736,0.450432,1.801728,,0,,0.0,40..45,0.02702592,0.0026752,Хим.Пас.,0.13376,5.0,0.25,0.2916666666666667,,,0.0,90.0,7.0,7.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,30.0,5.0,4.666666666666667,,,0.0,,,0.0,12.29166666666667,38770,.2404.02.00.008
УМБШ.2404.02.00.009,Кольцо,0,1.0,50.0,С1,,Войлок,,,0.34,20.0,,10.0,15.0,15.0,1.0,0.0,0.0129374999999999,0.0439875,0.87975,,0,,0.0,,0.0,0.00105,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,5.0,4.416666666666667,,,0.0,,,0.0,4.416666666666667,38770,.2404.02.00.009
УМБШ.2404.02.00.009-01,Кольцо,0,1.0,50.0,С1,,Войлок,,,0.34,20.0,,10.0,15.0,15.0,1.0,0.0,0.0129374999999999,0.0439875,0.87975,,0,,0.0,,0.0,0.00105,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,5.0,4.416666666666667,,,0.0,,,0.0,4.416666666666667,38770,.2404.02.00.009-01
УМБШ.2404.02.00.011,Шайба,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,12.0,,6.0,,1.0,0.345,0.0,0.29834082,1.19336328,,0,,0.0,32..35,0.0179004492,0.00045215999999999995,Хим.Пас.,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,,,0.0,30.0,1.5,1.75,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.958333333333333,38770,.2404.02.00.011
УМБШ.2404.02.00.012,Шайба,0,1.0,50.0,С1,,Ф-4,,,2.2,10.0,15.0,,6.0,,1.0,0.345,0.0,0.134058375,1.34058375,,0,,0.0,,0.0,0.00063585,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,,,0.0,30.0,1.0,1.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.541666666666666,38770,.2404.02.00.012
УМБШ.2404.02.00.013,Винт,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,4.0,,19.0,,1.0,1.0925,0.0,0.10497177,0.41988708,,0,,0.0,32..35,0.0062983062,0.00026376,Хим.Пас.,0.0131879999999999,5.0,0.05,0.125,,,0.0,,,0.0,,,0.0,60.0,1.25,2.041666666666667,45.0,0.75,1.375,,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,3.75,38770,.2404.02.00.013
УМБШ.2404.02.00.014,Винт,0,2.0,100.0,С1,,40Х13,,,7.65,4.0,4.0,,14.0,,1.0,1.61,0.0,0.15469524,0.61878096,,0,,0.0,32..35,0.0046408572,0.00020096,Хим.Пас.,0.010048,5.0,0.05,0.1666666666666666,,,0.0,,,0.0,,,0.0,60.0,1.25,3.083333333333333,45.0,0.75,2.0,,,0.0,5.0,0.15,0.3333333333333333,,,0.0,,,0.0,5.583333333333332,38770,.2404.02.00.014
УМБШ.2404.02.00.015,Упор,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,,2.0,20.0,15.0,1.0,0.0,0.01725,0.09591,0.67137,,0,,0.0,,0.0,0.00074,Ан.Окс.нхр.,0.037,5.0,0.1,0.1666666666666666,,,0.0,30.0,2.0,2.166666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,2.541666666666667,38770,.2404.02.00.015
УМБШ.2404.02.00.016,Кольцо,0,1.0,50.0,С1,,МБС,,,1.5,60.0,,2.0,20.0,20.0,1.0,0.0,0.023,0.069,4.140000000000001,,0,,0.0,,0.0,0.00096,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,3.0,2.75,,,0.0,,,0.0,2.75,38770,.2404.02.00.016
УМБШ.2404.02.00.019,Прижим,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,,4.0,25.0,18.0,1.0,0.0,0.0258749999999999,0.7917749999999999,3.1671,,0,,0.0,32..35,0.0475064999999999,0.001244,Хим.Пас.,0.0622,5.0,0.1,0.1666666666666666,,,0.0,120.0,4.0,5.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.25,0.2916666666666667,,,0.0,,,0.0,5.791666666666666,38770,.2404.02.00.019
УМБШ.2404.02.00.020,Крышка,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,18.0,,13.0,,1.0,0.7474999999999998,0.0,1.4544114975,5.817645989999999,,0,покраска,0.5,32..35,0.08726468985,0.00124344,Хим.пас.,0.062172,5.0,0.25,0.2916666666666667,,,0.0,,,0.0,,,0.0,75.0,2.0,2.916666666666667,45.0,1.0,1.583333333333333,,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,5.0,38770,.2404.02.00.020
УМБШ.2404.02.00.021,Тяга,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,38.0,,32.0,,1.0,1.84,0.0,15.95570904,63.82283616,,0,,0.0,35..38,0.9573425424,0.006085320000000001,Хим.Пас.,0.304266,5.0,3.0,2.583333333333333,,,0.0,180.0,12.0,13.0,,,0.0,180.0,8.0,9.666666666666666,,,0.0,,,0.0,5.0,3.0,2.583333333333333,,,0.0,,,0.0,27.83333333333333,38770,.2404.02.00.021
УМБШ.2404.02.00.022,Ось,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,5.0,,12.0,,1.0,0.69,0.0,0.1035905625,0.41436225,,0,,0.0,32..35,0.00621543375,0.00022765,Хим.Пас.,0.0113825,5.0,0.05,0.125,,,0.0,,,0.0,,,0.0,30.0,0.5,0.9166666666666666,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.041666666666666,38770,.2404.02.00.022
УМБШ.2404.02.00.023,Ось,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,5.0,,25.0,,1.0,1.4375,0.0,0.215813671875,0.8632546875,,0,,0.0,32..35,0.0129488203125,0.00043175000000000006,Хим.Пас.,0.0215875,5.0,0.05,0.125,,,0.0,,,0.0,,,0.0,60.0,0.75,1.625,45.0,0.75,1.375,,,0.0,3.0,0.05,0.0916666666666666,30.0,0.5,0.9166666666666666,,,0.0,4.133333333333333,38770,.2404.02.00.023
УМБШ.2404.02.00.024,Ось,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,5.0,,24.0,,1.0,1.38,0.0,0.207181125,0.8287245000000001,,0,,0.0,32..35,0.0124308675,0.00041605,Хим.Пас.,0.0208025,5.0,0.05,0.125,,,0.0,,,0.0,,,0.0,60.0,0.75,1.625,45.0,0.75,1.375,,,0.0,3.0,0.05,0.0916666666666666,30.0,0.5,0.9166666666666666,,,0.0,4.133333333333333,38770,.2404.02.00.024
УМБШ.2404.02.00.025,Колпачок,0,1.0,50.0,С1,,Смесь резиновая ИРП-1354НТА,,,,1e-05,,,,,1.0,0.0,0.0,0.0,0.0,,0,полное изготовление,5.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38770,.2404.02.00.025
УМБШ.2404.02.00.027,Толкатель,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,8.0,,73.0,,1.0,4.1975,0.0,1.61325036,6.45300144,,0,,0.0,32..35,0.0967950216,0.00193424,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,,,0.0,60.0,3.0,3.5,75.0,2.5,3.333333333333333,,,0.0,5.0,1.5,1.333333333333333,30.0,0.5,0.9166666666666666,,,0.0,9.291666666666668,38770,.2404.02.00.027
УМБШ.2404.02.00.029,Фиксатор,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,,18.0,32.0,30.0,1.0,0.0,0.0551999999999999,7.601039999999998,30.40416,,0,,0.0,35..38,0.4560623999999998,0.004152,Хим.Пас.,0.2076,5.0,1.0,0.9166666666666666,,,0.0,180.0,25.0,23.83333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.5,,,0.0,,,0.0,25.25,38770,.2404.02.00.029
УМБШ.2404.02.00.030,Упор,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,5.0,,21.0,,1.0,1.2075,0.0,0.181283484375,0.7251339375000001,,0,,0.0,32..35,0.0108770090625,0.00036895000000000005,Хим.Пас.,0.0184475,5.0,0.05,0.125,,,0.0,,,0.0,,,0.0,30.0,1.15,1.458333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.583333333333333,38770,.2404.02.00.030
УМБШ.2404.02.00.031,Шайба,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,15.0,,7.0,,1.0,0.4024999999999999,0.0,0.543850453125,2.1754018125,,0,,0.0,32..35,0.0326310271875,0.0006829500000000001,Хим.Пас.,0.0341475,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,,,0.0,30.0,1.15,1.458333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.666666666666667,38770,.2404.02.00.031
УМБШ.2404.02.00.033,Пробка,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,20.0,,15.0,,1.0,0.8624999999999999,0.0,2.07181125,8.287245,,0,покраска,1.0,32..35,0.124308675,0.00157,Хим.пас.,0.0785,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,,,0.0,60.0,3.0,3.5,30.0,1.0,1.333333333333333,,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,5.250000000000001,38770,.2404.02.00.033
УМБШ.2404.02.00.034,Прокладка,0,1.0,50.0,С1,,МБС,,,1.5,50.0,,1.5,25.0,25.0,1.0,0.0,0.0359375,0.080859375,4.04296875,,0,,0.0,,0.0,0.0014,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,3.0,2.75,,,0.0,,,0.0,2.75,38770,.2404.02.00.034
УМБШ.2404.02.00.035,Прокладка,0,1.0,50.0,С1,,Смесь резиновая ИРП-1354НТА,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,0,,5.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38770,.2404.02.00.035
УМБШ.2404.02.00.036,Рукоятка,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,,25.0,145.0,30.0,1.0,0.0,0.250125,47.83640625,191.345625,,0,покраска,2.0,32..35,2.870184375,0.01745,Ц.хр.,0.8725,5.0,2.0,7.0,,,0.0,180.0,90.0,270.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,4.25,,,0.0,,,0.0,84.0,38770,.2404.02.00.036
УМБШ.2404.02.00.050,Пружина,0,1.0,50.0,С1,,Проволока Б-1-1,,,7.86,1.5,1.0,,150.0,,1.0,8.625,0.0,0.0532171125,0.07982566875,,0,изготовление по подряду,3.5,термообработка,0.00319302675,0.00047257,Ц9.хр.,0.0236285,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,0.4166666666666667,38770,.2404.02.00.050
УМБШ.2404.02.00.055,Винт,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,6.0,,20.0,,1.0,1.15,0.0,0.24861735,0.9944694,,0,,0.0,32..35,0.0149170409999999,0.00043332,Хим.Пас.,0.021666,5.0,1.0,0.1,,,0.0,,,0.0,,,0.0,45.0,1.5,2.0,30.0,1.0,1.333333333333333,,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,4.458333333333333,38770,.2404.02.00.055
УМБШ.2404.02.03.000 СБ,Предохранитель,0,1.0,50.0,С1,,,,,,0.0001,,,,,1.0,0.0,0.0,0.0,0.0,,0,покраска,1.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,30.0,15.0,13.0,,,0.0,,,0.0,13.0,38770,.2404.02.03.000 
УМБШ.2404.02.03.001,Вал,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,12.0,,41.0,,1.0,2.3575,0.0,2.038662270000001,8.154649080000002,,0,,0.0,32..35,0.1223197362,0.00177096,Хим.пас.,0.088548,5.0,0.15,0.2083333333333333,,,0.0,120.0,8.0,8.666666666666666,,,0.0,120.0,5.0,6.166666666666667,,,0.0,,,0.0,5.0,3.0,2.583333333333333,,,0.0,,,0.0,17.625,38770,.2404.02.03.001
УМБШ.2404.02.03.002,Пятка,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,6.0,,9.0,,1.0,0.5175,0.0,0.1118778074999999,0.4475112299999998,,0,,0.0,32..35,0.0067126684499999,0.00022607999999999998,,0.0,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,,,0.0,60.0,2.0,2.666666666666667,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.875,38770,.2404.02.03.002
УМБШ.2404.02.03.003,Переводчик,0,1.0,50.0,С1,,65Г,,,7.85,3.0,,0.8,45.0,30.0,1.0,0.0,0.077625,0.4874849999999999,1.462455,,0,лазерная резка+покраска,3.0,35..38,0.0292490999999999,0.00282,Ц9.хр.,0.141,5.0,0.15,0.2083333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,30.0,15.0,13.0,,,0.0,,,0.0,13.20833333333333,38770,.2404.02.03.003
УМБШ.2404.02.02.000 СБ,Пружинный блок,0,1.0,50.0,С1,,,,,,100.0,,,,,1.0,0.0,0.0,0.0,0.0,,0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,7.0,6.083333333333333,,,0.0,,,0.0,6.083333333333333,38770,.2404.02.02.000 
УМБШ.2404.02.02.001,Втулка,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,14.0,,23.0,,1.0,1.3225,0.0,0.5656739830000002,3.959717881000001,,0,,0.0,,0.0,0.0013188,Ан.Окс.нхр.,0.06594,5.0,0.1,5.1,,,0.0,,,0.0,,,0.0,75.0,2.0,77.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.083333333333333,38770,.2404.02.02.001
УМБШ.2404.02.02.002,Ухо,0,1.0,50.0,С1,,Д16Т,,,2.78,7.0,14.0,,26.0,,1.0,1.495,0.0,0.6394575459999998,4.476202821999999,,0,,0.0,,0.0,0.00145068,Ан.Окс.нхр.,0.072534,5.0,0.1,5.1,,,0.0,,,0.0,,,0.0,75.0,3.5,78.5,90.0,4.0,94.0,,,0.0,5.0,0.25,5.25,,,0.0,,,0.0,9.458333333333332,38770,.2404.02.02.002
УМБШ.2404.02.02.003,Винт,0,1.0,50.0,С1,,40Х13,,,7.65,4.0,8.0,,33.0,,1.0,1.8975,0.0,0.72927756,2.91711024,,0,,0.0,,0.0,0.00092944,,0.0,5.0,0.15,5.15,,,0.0,,,0.0,,,0.0,30.0,1.5,31.5,30.0,1.0,31.0,,,0.0,5.0,0.1,5.1,,,0.0,,,0.0,3.458333333333333,38770,.2404.02.02.003
УМБШ.2404.02.02.004,Пружина,0,1.0,50.0,С1,,"Проволока Б-2-1,7",,,7.86,4.0,1.7,,630.0,,1.0,36.225,0.0,0.6459493115250001,2.5837972461,,0,изготовление по подряду,3.0,отпуск,0.0387569586915,0.0033674773,Ц9.хр.,0.1683738649999999,5.0,0.1,5.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.15,5.15,,,0.0,,,0.0,0.375,38770,.2404.02.02.004
УМБШ.2404.03.00.001,Пружина,0,1.0,50.0,С1,"Проволока А-1-0,7",,,7.85,9.0,0.7,,20000.0,,1.0,1150.0,0.0,3.472427875,31.251850875,,,,0,,Упрочняющий отпуск,0.2083456724999999,0.043960769299999994,Ц9.хр.,2.5,5.0,0.1,0.1,,,0.0,,,0.0,,,0.0,90.0,10.0,100.0,,,0.0,,,0.0,5.0,1.0,6.0,,,0.0,,,0.0,10.91666666666667,38770,.2404.03.00.001
УМБШ.2404.03.00.002,Пружина,0,1.0,50.0,С1,"Проволока А-1-0,7",,,7.85,9.0,0.7,,20000.0,,1.0,1150.0,0.0,3.472427875,31.251850875,,,,0,,Упрочняющий отпуск,0.2083456724999999,0.043960769299999994,Ц9.хр.,2.5,5.0,0.1,5.1,,,0.0,,,0.0,,,0.0,90.0,10.0,100.0,,,0.0,,,0.0,5.0,1.0,6.0,,,0.0,,,0.0,10.91666666666667,38770,.2404.03.00.002
УМБШ.2404.03.00.005,Чехол,0,1.0,50.0,С1,Смесь резиновая,,,1.5,10.0,40.0,,25.0,,1.0,1.4375,0.0,2.70825,27.0825,,,литье,10,,,0.0,0.005652,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38770,.2404.03.00.005
УМБШ.2404.03.00.006,Чехол,0,1.0,50.0,С1,Смесь резиновая,,,1.5,10.0,40.0,,25.0,,1.0,1.4375,0.0,2.70825,27.0825,,,литье,10,,,0.0,0.005652,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,38770,.2404.03.00.006
