обозначение,наименование,индекс,коэф_входимости,заказанное_кол,уровень_критичности,примечания,наименование_материала,locmat_name,locmat,уд_вес,стоимость_мат_за_1кг_м,заг_диаметр,заг_толщина,заг_длина,заг_ширина,заг_на_кол_во,прутки,плиты,вес,стоимость_мат_ла,индустриализация_вид,индустриализация_стоимость,подряд_вид,подряд_стоимость,термообработка_вид,терообработка_стоимость,покрытие_площадь,покрытие_вид,покрытие_стоимость,резка_т_подг_мин,резка_т_маш_мин,резка_т_сум_ч,cn_т_подг_мин,cn_т_маш_мин,cn_т_сум_ч,dart_т_подг_мин,dart_т_маш_мин,dart_т_сум_ч,mx-cn_т_подг_мин,mx-cn_т_маш_мин,mx-cn_т_сум_ч,tour_т_подг_мин,tour_т_маш_мин,tour_т_сум_ч,mx\dart-tour_т_подг_мин,mx\dart-tour_т_ман_мин,mx\dart-tour_т_сум_ч,финишная_т_подг_мин,финишная_т_маш_мин,финишная_т_сум_ч,слесарная_т_подг_мин,слесарная_т_маш_мин,слесарная_т_сум_ч,шлифовальная_т_подг_мин,шлифовальная_т_маш_мин,шлифовальная_т_сум_ч,резерв_т_подг_мин,резерв_т_маш_мин,резерв_т_сум_ч,т_партии_ч,номер_заказа,full_cod1
120-0115237,Gasket,A. 5,24,24,С1,ЗАПУСК,AISI 304,,,7.92,6.0,,0.15,35.0,35.0,1.0,0.0,0.03381,0.04016628,0.24099768,0.0,0.0,,0.0,,0.0,0.002471,,0.0,5.0,0.1,0.1233333333333333,,,0.0,75.0,3.0,2.45,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.1,0.1233333333333333,,,0.0,,,0.0,2.696666666666667,39400,120-0115237
120-0177433,Prism,B. 2,2,2,С1,,AISI 304,,,7.92,6.0,130.0,,55.0,,1.0,0.1264999999999999,0.0,13.29144102,79.74864611999999,0.0,0.0,,0.0,,0.0,0.048984,,0.0,5.0,5.0,0.25,,,0.0,300.0,180.0,11.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,6.0,0.2833333333333333,,,0.0,,,0.0,11.53333333333333,39400,120-0177433
120-0177477,Clamp,B. 2,4,4,С1,,AISI 304,,,7.92,6.0,30.0,,50.0,,1.0,0.2299999999999999,0.0,1.2869604,7.721762399999999,0.0,0.0,,0.0,,0.0,0.006123,,0.0,5.0,0.5,0.1166666666666666,,,0.0,120.0,40.0,4.666666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.25,0.1,,,0.0,,,0.0,4.883333333333334,39400,120-0177477
120-0177487,Clamp,B. 2,4,4,С1,,AISI 304,,,7.92,6.0,30.0,,25.0,,1.0,0.1149999999999999,0.0,0.6434802,3.8608812,0.0,0.0,,0.0,,0.0,0.003768,,0.0,5.0,0.5,0.1166666666666666,,,0.0,120.0,20.0,3.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.25,0.1,,,0.0,,,0.0,3.55,39400,120-0177487
120-0177796,Prism,B. 2,1,1,С1,,AISI 304,,,7.92,6.0,120.0,,55.0,,1.0,0.0632499999999999,0.0,5.662625759999998,33.97575455999999,0.0,0.0,,0.0,,0.0,0.043332,,0.0,5.0,5.0,0.1666666666666666,,,0.0,300.0,150.0,7.5,,,0.0,,,0.0,,,0.0,,,0.0,5.0,4.0,0.15,,,0.0,,,0.0,7.816666666666666,39400,120-0177796
120-0177802,Clamp,B. 2,2,2,С1,,AISI 304,,,7.92,6.0,30.0,,60.0,,1.0,0.138,0.0,0.7721762400000001,4.63305744,0.0,0.0,,0.0,,0.0,0.007065,,0.0,5.0,0.5,5.5,,,0.0,120.0,45.0,165.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.25,0.0916666666666666,,,0.0,,,0.0,3.691666666666667,39400,120-0177802
120-0178057,Stand,A. 3,4,4,С1,,AISI 304,,,7.92,6.0,10.0,,25.0,,1.0,0.1149999999999999,0.0,0.0714978,0.4289868,0.0,0.0,,0.0,,0.0,0.000942,,0.0,5.0,0.1,5.1,,,0.0,,,0.0,,,0.0,45.0,4.0,49.0,30.0,1.5,31.5,,,0.0,5.0,0.1,0.09,,,0.0,,,0.0,1.796666666666667,39400,120-0178057
120-0178372,Tube,B. 2,2,2,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,39400,120-0178372
120-0178404,Tube,B. 2,1,1,С1,отказ,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,39400,120-0178404
120-0178414,Shaft,A. 6,2,2,С1,замена материала на 40Х13,SUS 420J2,,,7.65,4.0,16.0,,275.0,,1.0,0.6325,0.0,0.97237008,3.88948032,0.0,0.0,,0.0,38..42,1.45855512,0.01421792,,0.0,5.0,2.0,0.15,,,0.0,90.0,8.0,1.766666666666667,,,0.0,90.0,8.0,1.766666666666667,,,0.0,,,0.0,5.0,0.25,0.0916666666666666,,,0.0,,,0.0,3.775,39400,120-0178414
120-0178915,Conductor,A. 4,3,3,С1,"изготовление из БрАЖ9-4, без покрытия",БрАЖ9-4,,,7.5,12.0,6.0,,305.0,,1.0,1.05225,0.0,0.2230243875,2.67629265,0.0,0.0,,0.0,,0.0,0.00580272,,0.0,5.0,0.25,5.25,,,0.0,,,0.0,,,0.0,45.0,3.0,48.0,45.0,3.0,48.0,,,0.0,5.0,0.25,0.0958333333333333,,,0.0,,,0.0,1.991666666666667,39400,120-0178915
120-0179195,Support TC,A. 4,3,3,С1,,AISI 304,,,7.92,6.0,20.0,,25.0,,1.0,0.08625,0.0,0.2144934,1.2869604,0.0,0.0,,0.0,,0.0,0.002198,,0.0,5.0,0.25,5.25,,,0.0,60.0,5.0,65.0,,,0.0,50.0,6.0,56.0,,,0.0,,,0.0,5.0,0.25,0.0958333333333333,,,0.0,,,0.0,2.575,39400,120-0179195
120-0179307,Bush,A. 1,2,2,С1,,AISI 304,,,7.92,6.0,22.0,,35.0,,1.0,0.0805,0.0,0.2422345464,1.453407278400001,0.0,0.0,,0.0,,0.0,0.00317768,,0.0,5.0,0.15,0.0883333333333333,,,0.0,,,0.0,,,0.0,45.0,5.0,0.9166666666666666,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.005,39400,120-0179307
120-0179637,Angle,A. 5,2,2,С1,,AISI 304,,,7.92,6.0,75.0,,25.0,,1.0,0.0574999999999999,0.0,2.010875625,12.06525375,0.0,0.0,,0.0,,0.0,0.01471875,,0.0,5.0,1.0,0.1166666666666666,,,0.0,180.0,50.0,4.666666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,2.0,0.15,,,0.0,,,0.0,4.933333333333334,39400,120-0179637
120-0179666,Nut,A. 2,2,2,С1,,AISI 304,,,7.92,6.0,55.0,,10.0,,1.0,0.023,0.0,0.4325616899999999,2.59537014,0.0,0.0,,0.0,,0.0,0.00647625,,0.0,5.0,0.2,0.09,,,0.0,,,0.0,,,0.0,45.0,3.0,0.85,45.0,3.0,0.85,,,0.0,5.0,3.0,0.1833333333333333,,,0.0,,,0.0,1.973333333333333,39400,120-0179666
120-0179766,Pusher,A. 2,6,6,С1,,AISI 304,,,7.92,6.0,30.0,,26.0,,2.0,0.0896999999999999,0.0,0.5019145559999999,3.011487335999999,0.0,0.0,,0.0,,0.0,0.0026376,,0.0,5.0,0.25,0.1083333333333333,,,0.0,60.0,5.0,1.5,,,0.0,45.0,3.0,1.05,,,0.0,,,0.0,5.0,0.25,0.1083333333333333,,,0.0,,,0.0,2.766666666666667,39400,120-0179766
120-0179921,Cover,A. 2,2,2,С1,,AISI 304,,,7.92,6.0,100.0,,10.0,,1.0,0.023,0.0,1.429956,8.579736,0.0,0.0,,0.0,,0.0,0.01884,,0.0,5.0,2.0,0.15,,,0.0,120.0,35.0,3.166666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.25,0.0916666666666666,,,0.0,,,0.0,3.408333333333333,39400,120-0179921
121-0270304,Bush,A. 3,1,1,С1,"доработка, МЗ",Clamping bolt GN 918.1-40-KV-R,,,,100.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,20.0,5.0,0.4166666666666667,,,0.0,60.0,15.0,1.25,,,0.0,,,0.0,5.0,2.0,0.1166666666666666,,,0.0,,,0.0,1.783333333333333,39400,121-0270304
122-0169814,Beam stand,A. 4,8,8,С1,,AISI 304,,,7.92,6.0,,25.0,60.0,40.0,1.0,0.0,0.02208,4.37184,26.23104,0.0,0.0,,0.0,,0.0,0.0098,,0.0,5.0,1.0,0.2166666666666666,,,0.0,200.0,45.0,9.333333333333334,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.15,,,0.0,,,0.0,9.7,39400,122-0169814
122-0242264,Support,B. 2,2,2,С1,без электрохимполировки,AISI 304,,,7.92,6.0,,30.0,128.0,50.0,1.0,0.0,0.0147199999999999,3.497472,20.984832,0.0,0.0,,,,0.0,0.02348,,0.0,5.0,2.0,0.15,,,0.0,180.0,60.0,5.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.1,,,0.0,,,0.0,5.25,39400,122-0242264
122-0243283,Bracket,A. 2,1,1,С1,,AISI 304,,,7.92,6.0,,20.0,92.0,72.0,1.0,0.0,0.0076175999999999,1.20662784,7.239767039999999,0.0,0.0,,0.0,,0.0,0.019808,,0.0,5.0,2.0,0.1166666666666666,,,0.0,150.0,45.0,3.25,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.0,0.1,,,0.0,,,0.0,3.466666666666667,39400,122-0243283
122-0245350,Plate,A. 7,1,1,С1,,AISI 304,,,7.92,6.0,,16.0,620.0,470.0,1.0,0.0,0.33511,42.4651392,254.7908352,0.0,0.0,,0.0,,0.0,0.61768,,0.0,15.0,30.0,0.75,1200.0,500.0,28.33333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,45.0,1.0,,,0.0,,,0.0,30.08333333333333,39400,122-0245350
122-0245575,Shift Top Base,A. 5,1,1,С1,,AISI 304,,,7.92,6.0,,16.0,560.0,260.0,1.0,0.0,0.16744,21.2179968,127.3079808,0.0,0.0,,0.0,,0.0,0.31744,,0.0,15.0,30.0,0.75,900.0,500.0,23.33333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,45.0,1.0,,,0.0,,,0.0,25.08333333333333,39400,122-0245575
122-0245847,Gearbox Body,A. 6,2,2,С1,,AISI 304,,,7.92,6.0,100.0,,115.0,,1.0,0.2645,0.0,16.44449400000001,98.66696400000004,0.0,0.0,,0.0,,0.0,0.05181,,0.0,10.0,15.0,0.6666666666666666,,,0.0,320.0,220.0,12.66666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,0.25,,,0.0,,,0.0,13.58333333333333,39400,122-0245847
122-0245903,Shaft,A. 5,2,2,С1,,AISI 304,,,7.92,6.0,50.0,,60.0,,1.0,0.138,0.0,2.144934,12.869604,0.0,0.0,,0.0,,0.0,0.013345,,0.0,5.0,1.0,0.1166666666666666,,,0.0,120.0,15.0,2.5,,,0.0,180.0,30.0,4.0,,,0.0,,,0.0,5.0,1.0,0.1166666666666666,,,0.0,,,0.0,6.733333333333333,39400,122-0245903
122-0245904,Roller,A. 4,2,2,С1,замена материала на Д16Т  ,A6061T6,,,2.78,7.0,65.0,,25.0,,1.0,0.0574999999999999,0.0,0.5301625062499999,3.71113754375,0.0,0.0,,0.0,,0.0,0.01173575,Хим.пас.,0.88018125,5.0,0.25,0.0916666666666666,,,0.0,90.0,10.0,1.833333333333333,,,0.0,90.0,6.0,1.7,,,0.0,,,0.0,5.0,0.25,0.0916666666666666,,,0.0,,,0.0,3.716666666666667,39400,122-0245904
122-0245996,Shaft,A. 4,6,6,С1,,AISI 304,,,7.92,6.0,30.0,,55.0,,1.0,0.3794999999999999,0.0,2.123484659999999,12.74090796,0.0,0.0,,0.0,,0.0,0.006594,,0.0,5.0,1.0,0.1833333333333333,,,0.0,60.0,4.0,1.4,,,0.0,90.0,8.0,2.3,,,0.0,,,0.0,5.0,3.0,0.3833333333333333,,,0.0,,,0.0,4.266666666666667,39400,122-0245996
122-0245997,Roller,A. 4,6,6,С1,замена материала на Д16Т  ,A6061T6,,,2.78,7.0,45.0,,21.0,,1.0,0.1448999999999999,0.0,0.6403359217499998,4.482351452249999,0.0,0.0,,0.0,,0.0,0.00614655,Хим.пас.,0.4609912499999999,5.0,0.25,0.1083333333333333,,,0.0,,,0.0,,,0.0,90.0,5.0,2.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.108333333333333,39400,122-0245997
122-0246012,Support Transport,A. 4,2,2,С1,замена материала на Д16Т  ,A6061T6,,,2.78,7.0,,16.0,540.0,180.0,1.0,0.0,0.2235599999999999,9.943948799999998,69.60764159999998,0.0,0.0,,0.0,,0.0,0.21744,Хим.пас.,16.308,10.0,20.0,0.8333333333333334,600.0,240.0,18.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,20.0,0.8333333333333334,,,0.0,,,0.0,19.66666666666667,39400,122-0246012
122-0246013,Shaft,A. 5,4,4,С1,замена материала на 40Х13,SUS 420J2,,,7.65,4.0,30.0,,90.0,,1.0,0.4139999999999999,0.0,2.23755615,8.9502246,0.0,0.0,,0.0,42..47,1.6781671125,0.009891,,0.0,5.0,1.0,0.15,,,0.0,90.0,8.0,2.033333333333333,,,0.0,120.0,20.0,3.333333333333333,,,0.0,,,0.0,5.0,0.25,0.1,,,0.0,,,0.0,5.616666666666666,39400,122-0246013
122-0246055,Body,A. 6,6,6,С1,замена материала на Д16Т  ,A6061T6,,,2.78,7.0,80.0,,20.0,,1.0,0.138,0.0,1.92740736,13.49185152,0.0,0.0,,0.0,,0.0,0.015072,Хим.пас.,1.1304,5.0,0.25,0.1083333333333333,,,0.0,90.0,8.0,2.3,,,0.0,90.0,10.0,2.5,,,0.0,,,0.0,5.0,0.5,0.1333333333333333,,,0.0,,,0.0,5.041666666666668,39400,122-0246055
122-0246137,Shaft,A. 5,2,2,С1,замена материала на 40Х13,SUS 420J2,,,7.65,4.0,30.0,,135.0,,1.0,0.3105,0.0,1.6781671125,6.71266845,0.0,0.0,,0.0,42..47,2.51725066875,0.01413,,0.0,5.0,1.0,0.1166666666666666,,,0.0,90.0,12.0,1.9,,,0.0,120.0,30.0,3.0,,,0.0,,,0.0,5.0,0.25,0.0916666666666666,,,0.0,,,0.0,5.108333333333333,39400,122-0246137
122-0246166,Shaft,A. 3,2,2,С1,замена материала на 40Х13,SUS 420J2,,,7.65,4.0,20.0,,55.0,,1.0,0.1264999999999999,0.0,0.30386565,1.2154626,0.0,0.0,,0.0,42..47,0.455798475,0.004082,,0.0,5.0,0.25,0.0916666666666666,,,0.0,,,0.0,,,0.0,75.0,10.0,1.583333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.675,39400,122-0246166
122-0246167,Shaft,A. 5,2,2,С1,замена материала на 40Х13,SUS 420J2,,,7.65,4.0,20.0,,67.0,,1.0,0.1541,0.0,0.3701636100000001,1.48065444,0.0,0.0,,0.0,42..47,0.5552454150000001,0.0048356,,0.0,5.0,0.25,0.0916666666666666,,,0.0,60.0,3.0,1.1,,,0.0,75.0,15.0,1.75,,,0.0,,,0.0,5.0,0.25,0.0916666666666666,,,0.0,,,0.0,3.033333333333333,39400,122-0246167
122-0246209,Plate,A. 6,1,1,С1,,AISI 304,,,7.92,6.0,,16.0,600.0,580.0,1.0,0.0,0.4001999999999999,50.71334399999999,304.2800639999999,0.0,0.0,,0.0,,0.0,0.73376,,0.0,15.0,60.0,1.25,1200.0,480.0,28.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,30.0,0.6666666666666666,,,0.0,,,0.0,29.91666666666667,39400,122-0246209
122-0246210,Plate,A. 6,1,1,С1,,AISI 304,,,7.92,6.0,,16.0,430.0,190.0,1.0,0.0,0.093955,11.9059776,71.4358656,0.0,0.0,,0.0,,0.0,0.18324,,0.0,15.0,20.0,0.5833333333333334,900.0,350.0,20.83333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,0.1666666666666666,,,0.0,,,0.0,21.58333333333333,39400,122-0246210
122-0250085,Flange,A. 4,1,1,С1,,AISI 304,,,7.92,6.0,,20.0,270.0,165.0,1.0,0.0,0.0512324999999999,8.115227999999998,48.69136799999999,0.0,0.0,,0.0,,0.0,0.1065,,0.0,10.0,10.0,0.3333333333333333,,,0.0,600.0,300.0,15.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,20.0,0.5,,,0.0,,,0.0,15.83333333333333,39400,122-0250085
122-0250285,Angle support,A. 2,2,2,С1,,AISI 304,,,7.92,6.0,100.0,,65.0,,1.0,0.1495,0.0,9.294714,55.76828400000001,0.0,0.0,,0.0,,0.0,0.03611,,0.0,10.0,10.0,0.5,,,0.0,300.0,120.0,9.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,0.25,,,0.0,,,0.0,9.75,39400,122-0250285
122-0250310,Lead,A. 4,1,1,С1,,AISI 304,,,7.92,6.0,120.0,,125.0,,1.0,0.14375,0.0,12.869604,77.217624,0.0,0.0,,0.0,,0.0,0.069708,,0.0,10.0,15.0,0.4166666666666667,,,0.0,360.0,300.0,11.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,0.1666666666666666,,,0.0,,,0.0,11.58333333333333,39400,122-0250310
122-0250338,Flange,A. 2,1,1,С1,,AISI 304,,,7.92,6.0,,12.0,105.0,98.0,1.0,0.0,0.0118334999999999,1.12465584,6.747935039999998,0.0,0.0,,0.0,,0.0,0.025452,,0.0,10.0,7.0,0.2833333333333333,,,0.0,150.0,60.0,3.5,,,0.0,,,0.0,,,0.0,,,0.0,10.0,8.0,0.3,,,0.0,,,0.0,4.083333333333333,39400,122-0250338
122-0250394,Support,A. 2,2,2,С1,,AISI 304,,,7.92,6.0,,12.0,150.0,102.0,1.0,0.0,0.03519,3.3444576,20.0667456,0.0,0.0,,0.0,,0.0,0.036648,,0.0,10.0,10.0,0.5,,,0.0,120.0,40.0,3.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,4.0,0.2166666666666666,,,0.0,,,0.0,4.05,39400,122-0250394
122-0250404,Body,A. 4,2,2,С1,,AISI 304,,,7.92,6.0,120.0,,35.0,,1.0,0.0805,0.0,7.206978240000001,43.24186944,0.0,0.0,,0.0,,0.0,0.035796,,0.0,5.0,5.0,0.25,,,0.0,300.0,150.0,10.0,,,0.0,,,0.0,,,0.0,,,0.0,10.0,10.0,0.5,,,0.0,,,0.0,10.75,39400,122-0250404
122-0253856,Support,A. 2,4,4,С1,,AISI 304,,,7.92,6.0,15.0,,56.0,,1.0,0.2575999999999999,0.0,0.3603489119999999,2.162093472,0.0,0.0,,0.0,,0.0,0.0029908499999999,,0.0,5.0,0.25,0.1,,,0.0,45.0,10.0,1.416666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,4.0,0.35,,,0.0,,,0.0,1.866666666666667,39400,122-0253856
122-0284381,Tube,A. 2,1,1,С1,,AISI 304,,,7.92,6.0,30.0,,50.0,,1.0,0.0574999999999999,0.0,0.3217401,1.9304406,0.0,0.0,,0.0,,0.0,0.006123,,0.0,5.0,1.0,0.1,,,0.0,40.0,5.0,0.75,,,0.0,120.0,15.0,2.25,,,0.0,,10.0,0.1666666666666666,5.0,2.0,0.1166666666666666,,,0.0,,,0.0,3.383333333333333,39400,122-0284381
122-0284382,Handle,A. 2,1,1,С1,,AISI 304,,,7.92,6.0,30.0,,125.0,,1.0,0.14375,0.0,0.80435025,4.8261015,0.0,0.0,,0.0,,0.0,0.013188,,0.0,5.0,2.0,0.1166666666666666,,,0.0,,,0.0,,,0.0,90.0,15.0,1.75,,,0.0,,10.0,0.1666666666666666,,,0.0,,,0.0,,,0.0,2.033333333333333,39400,122-0284382
126-0050411,Support,A. 2,2,2,С1,ЗАПУСК,AISI 304,,,7.92,6.0,55.0,,55.0,,1.0,0.1264999999999999,0.0,2.379089295,14.27453577,0.0,0.0,,0.0,,0.0,0.01424775,,0.0,5.0,2.0,0.15,,,0.0,45.0,5.0,0.9166666666666666,,,0.0,150.0,20.0,3.166666666666667,,,0.0,,,0.0,5.0,8.0,0.35,,,0.0,,,0.0,4.583333333333333,39400,126-0050411
127-0030411,Insert,A. 4,2,2,С1,замена материала на Д16Т  ,A6061T6,,,2.78,7.0,50.0,,175.0,,1.0,0.4024999999999999,0.0,2.195939375,15.371575625,0.0,0.0,,0.0,,0.0,0.0314,Хим.пас.,2.355,5.0,5.0,0.25,,,0.0,240.0,40.0,5.333333333333333,,,0.0,150.0,60.0,4.5,,,0.0,,,0.0,5.0,15.0,0.5833333333333334,,,0.0,,,0.0,10.66666666666667,39400,127-0030411
127-0099112,Stand,A. 5,2,2,С1,,AISI 304,,,7.92,6.0,,20.0,1170.0,185.0,1.0,0.0,0.4978349999999999,78.85706399999998,473.1423839999999,12.0,240.0,,0.0,,0.0,0.4871,,0.0,15.0,60.0,2.25,900.0,600.0,35.0,,,0.0,,,0.0,,,0.0,30.0,15.0,1.0,,,0.0,15.0,30.0,1.25,,,0.0,,,0.0,39.5,39400,127-0099112
127-0099113,Rack,A. 3,2,2,С1,,AISI 304,,,7.92,6.0,,20.0,1060.0,190.0,1.0,0.0,0.4632199999999999,73.37404799999999,440.2442879999999,12.0,240.0,,0.0,,0.0,0.4528,,0.0,15.0,60.0,2.25,900.0,600.0,35.0,,,0.0,,,0.0,,,0.0,30.0,15.0,1.0,,,0.0,15.0,30.0,1.25,,,0.0,,,0.0,39.5,39400,127-0099113
127-0099114,Plate,A. 8,1,1,С1,,AISI 304,,,7.92,6.0,,20.0,460.0,170.0,1.0,0.0,0.08993,14.244912,85.469472,0.0,0.0,,0.0,,0.0,0.1816,,0.0,15.0,20.0,0.5833333333333334,600.0,300.0,15.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,30.0,0.75,,,0.0,,,0.0,16.33333333333333,39400,127-0099114
127-0099242,Plate,A. 5,2,2,С1,замена материала на Д16Т  ,A5052,,,2.78,7.0,,12.0,550.0,60.0,1.0,0.0,0.0759,2.532024,17.724168,0.0,0.0,,0.0,,0.0,0.08064,Хим.пас.,6.048,10.0,15.0,0.6666666666666666,,,0.0,360.0,90.0,9.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,5.0,0.25,,,0.0,,,0.0,9.916666666666666,39400,127-0099242
127-0099251,Shift Top Base,A. 4,1,1,С1,,AISI 304,,,7.92,6.0,,12.0,560.0,260.0,1.0,0.0,0.16744,15.9134976,95.4809856,0.0,0.0,,0.0,,0.0,0.31088,,0.0,15.0,30.0,0.75,900.0,380.0,21.33333333333333,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,15.0,30.0,0.75,,,0.0,,,0.0,22.83333333333333,39400,127-0099251
127-0099310,Support,A. 2,2,2,С1,"доработка, МЗ",,,,,100.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,120.0,30.0,3.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,39400,127-0099310
127-0099311,Flange,A. 1,2,2,С1,,AISI 304,,,7.92,6.0,140.0,,45.0,,1.0,0.1034999999999999,0.0,12.61221192,75.67327151999999,0.0,0.0,,0.0,,0.0,0.050554,,0.0,10.0,15.0,0.6666666666666666,,,0.0,120.0,25.0,2.833333333333333,,,0.0,120.0,35.0,3.166666666666667,,,0.0,,,0.0,10.0,30.0,1.166666666666667,,,0.0,,,0.0,7.833333333333333,39400,127-0099311
127-0099510,Support,A. 3,1,1,С1,"доработка, МЗ",,,,,100.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,120.0,30.0,2.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.5,39400,127-0099510
127-0099511,Flange,A. 3,1,1,С1,,AISI 304,,,7.92,6.0,140.0,,45.0,,1.0,0.0517499999999999,0.0,6.306105959999998,37.83663575999999,0.0,0.0,,0.0,,0.0,0.050554,,0.0,10.0,15.0,0.4166666666666667,,,0.0,240.0,45.0,4.75,,,0.0,120.0,35.0,2.583333333333333,,,0.0,,,0.0,10.0,30.0,0.6666666666666666,,,0.0,,,0.0,8.416666666666666,39400,127-0099511
127-0099521,Insulator,A. 6,1,1,С1,"МЗ, Ø60",PEEK,,,,100.0,60.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,5.0,2.0,0.1166666666666666,,,0.0,180.0,45.0,3.75,,,0.0,,,0.0,,,0.0,,,0.0,5.0,0.5,0.0916666666666666,,,0.0,,,0.0,3.958333333333333,39400,127-0099521
127-0099522,Separator,A. 3,1,1,С1,"МЗ, Ø60",PEEK,,,,100.0,60.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,5.0,2.0,0.1166666666666666,,,0.0,40.0,5.0,0.75,,,0.0,40.0,10.0,0.8333333333333334,,,0.0,,,0.0,5.0,1.0,0.1,,,0.0,,,0.0,1.8,39400,127-0099522
127-0099523,Separator,A. 5,1,1,С1,"МЗ, Ø20",PEEK,,,,100.0,20.0,,115.0,,1.0,0.13225,0.0,0.0,13.225,0.0,0.0,,0.0,,0.0,0.00785,,0.0,5.0,1.0,0.1,,,0.0,120.0,40.0,2.666666666666667,,,0.0,,,0.0,,,0.0,,,0.0,5.0,6.0,0.1833333333333333,,,0.0,,,0.0,2.95,39400,127-0099523
127-0099524,Cover,A. 3,1,1,С1,"МЗ, Ø20",PEEK,,,,100.0,20.0,,115.0,,1.0,0.13225,0.0,0.0,13.225,0.0,0.0,,0.0,,0.0,0.00785,,0.0,5.0,1.0,0.1,,,0.0,60.0,20.0,1.333333333333333,,,0.0,,,0.0,,,0.0,,,0.0,5.0,1.0,0.1,,,0.0,,,0.0,1.533333333333333,39400,127-0099524
127-0099527,Conductor,A. 3,1,1,С1,"изготовление из БрАЖ9-4, без покрытия",БрАЖ9-4,,,7.5,15.0,6.0,,310.0,,1.0,0.3565,0.0,0.075560175,1.133402625,0.0,0.0,,0.0,,0.0,0.00589692,,0.0,5.0,1.0,0.1,,,0.0,45.0,5.0,0.8333333333333334,,,0.0,35.0,10.0,0.75,,,0.0,,,0.0,5.0,1.0,0.1,,,0.0,,,0.0,1.783333333333333,39400,127-0099527
127-0099901,Rack,A. 3,1,1,С1,,AISI 304,,,7.92,6.0,40.0,,45.0,,1.0,0.0517499999999999,0.0,0.5147841599999999,3.088704959999999,0.0,0.0,,0.0,,0.0,0.008164,,0.0,5.0,4.0,0.15,,,0.0,40.0,5.0,0.75,,,0.0,75.0,15.0,1.5,,,0.0,,,0.0,5.0,1.0,0.1,,,0.0,,,0.0,2.5,39400,127-0099901
130-0157719,Nut M3(x2),A. 1,3,3,С1,,AISI 304,,,7.92,6.0,,6.0,35.0,15.0,1.0,0.0,0.0018112499999999,0.0860705999999999,0.5164235999999999,0.0,0.0,,0.0,,0.0,0.00165,,0.0,5.0,1.0,0.1333333333333333,,,0.0,45.0,6.0,1.05,,,0.0,,,0.0,,,0.0,,,0.0,5.0,4.0,0.2833333333333333,,,0.0,,,0.0,1.466666666666667,39400,130-0157719
